,ID,Kingdom,Type,Partition
11737,P04456,1,NO_SP,2
11738,P53221,1,NO_SP,0
11739,P05747,1,NO_SP,3
11740,P0C2H8,1,NO_SP,3
11741,P0C2H9,1,NO_SP,3
11742,P49166,1,NO_SP,3
11743,P04650,1,NO_SP,1
11744,P51401,1,NO_SP,4
11745,P05317,1,NO_SP,3
11746,P10622,1,NO_SP,1
11747,P0C2H6,1,NO_SP,0
11748,P49626,1,NO_SP,4
11749,P26321,1,NO_SP,1
11750,P05750,1,NO_SP,0
11751,P62701,1,NO_SP,1
11752,P38781,1,NO_SP,2
11753,Q02206,1,NO_SP,4
11754,P43609,1,NO_SP,4
11755,Q9UTT2,1,NO_SP,0
11756,P40033,1,NO_SP,1
11757,P28778,1,NO_SP,2
11758,Q9Y2R9,1,NO_SP,4
11759,Q3E7X9,1,NO_SP,4
11760,P41057,1,NO_SP,4
11761,P23396,1,NO_SP,0
11762,P0CX35,1,NO_SP,1
11763,P26783,1,NO_SP,1
11764,G5EFV3,1,NO_SP,2
11765,Q96T23,1,NO_SP,3
11766,F4JHA2,1,NO_SP,0
11767,P07281,1,NO_SP,2
11768,P61247,1,NO_SP,3
11769,Q80T69,1,NO_SP,1
11770,Q07979,1,NO_SP,3
11771,Q9USL7,1,NO_SP,4
11772,P39019,1,NO_SP,2
11773,P26786,1,NO_SP,0
11774,P46781,1,NO_SP,1
11775,O94522,1,NO_SP,3
11776,Q9P7W8,1,NO_SP,4
11777,Q6GNL4,1,NO_SP,3
11778,Q9P6P2,1,NO_SP,4
11779,P25359,1,NO_SP,2
11780,Q09781,1,NO_SP,3
11781,Q4FX73,1,NO_SP,3
11782,P02407,1,NO_SP,3
11783,P23403,1,NO_SP,1
11784,P05764,1,NO_SP,4
11785,P0C0T4,1,NO_SP,0
11786,P35997,1,NO_SP,0
11787,P0C0X0,1,NO_SP,4
11788,P25443,1,NO_SP,2
11789,P33442,1,NO_SP,3
11790,P55830,1,NO_SP,3
11791,P92965,1,NO_SP,0
11792,P48164,1,NO_SP,0
11793,Q09511,1,NO_SP,1
11794,Q9DBU6,1,NO_SP,3
11795,P26452,1,NO_SP,4
11796,O81127,1,NO_SP,0
11797,Q8VYA5,1,NO_SP,0
11798,P82912,1,NO_SP,1
11799,P82915,1,NO_SP,2
11800,Q9Y2R5,1,NO_SP,3
11801,P40496,1,NO_SP,0
11802,Q9Y291,1,NO_SP,1
11803,Q3ZC04,1,NO_SP,3
11804,Q10154,1,NO_SP,1
11805,Q9V3K3,1,NO_SP,2
11806,P39939,1,NO_SP,3
11807,O94438,1,NO_SP,3
11808,Q06488,1,NO_SP,0
11809,Q10412,1,NO_SP,1
11810,P25632,1,NO_SP,3
11811,Q03124,1,NO_SP,4
11812,Q03430,1,NO_SP,1
11813,Q27YU0,1,NO_SP,3
11814,P46654,1,NO_SP,4
11815,O81126,1,NO_SP,0
11816,Q2KID9,1,NO_SP,4
11817,O60186,1,NO_SP,1
11818,P53732,1,NO_SP,3
11819,P82914,1,NO_SP,1
11820,Q01163,1,NO_SP,3
11821,Q03976,1,NO_SP,4
11822,Q9BYN8,1,NO_SP,3
11823,P82928,1,NO_SP,4
11824,P21771,1,NO_SP,0
11825,P0CX37,1,NO_SP,1
11826,Q05942,1,NO_SP,2
11827,O94506,1,NO_SP,1
11828,P10662,1,NO_SP,2
11829,P82931,1,NO_SP,3
11830,Q9UT82,1,NO_SP,4
11831,Q58DQ5,1,NO_SP,0
11832,P38850,1,NO_SP,1
11833,Q8LPW2,1,NO_SP,2
11834,P82918,1,NO_SP,4
11835,Q767K8,1,NO_SP,4
11836,P42847,1,NO_SP,1
11837,P82921,1,NO_SP,2
11838,P53305,1,NO_SP,0
11839,P51398,1,NO_SP,1
11840,P82929,1,NO_SP,0
11841,Q2YDF6,1,NO_SP,2
11842,P53292,1,NO_SP,3
11843,O94355,1,NO_SP,4
11844,O13829,1,NO_SP,1
11845,Q9BLB6,1,NO_SP,3
11846,Q06506,1,NO_SP,4
11847,P40470,1,NO_SP,1
11848,O65686,1,NO_SP,2
11849,O76927,1,NO_SP,4
11850,P38711,1,NO_SP,0
11851,P82911,1,NO_SP,1
11852,Q29RU1,1,NO_SP,4
11853,Q9Y3D3,1,NO_SP,2
11854,P82649,1,NO_SP,0
11855,Q9Y3D9,1,NO_SP,0
11856,Q32PI8,1,NO_SP,1
11857,P82924,1,NO_SP,3
11858,P82673,1,NO_SP,2
11859,P90838,1,NO_SP,4
11860,Q0VGM9,1,NO_SP,0
11861,P53064,1,NO_SP,0
11862,Q9P794,1,NO_SP,1
11863,Q8R4C2,1,NO_SP,2
11864,Q9FFA7,1,NO_SP,3
11865,Q12464,1,NO_SP,2
11866,P62306,1,NO_SP,1
11867,P28702,1,NO_SP,0
11868,O22703,1,NO_SP,1
11869,Q9Y512,1,NO_SP,3
11870,Q9C9T2,1,NO_SP,0
11871,Q9JLI8,1,NO_SP,2
11872,Q9JI13,1,NO_SP,4
11873,Q9VAC8,1,NO_SP,0
11874,Q39218,1,NO_SP,1
11875,O13970,1,NO_SP,2
11876,P82932,1,NO_SP,3
11877,P82670,1,NO_SP,3
11878,Q07794,1,NO_SP,4
11879,Q02608,1,NO_SP,2
11880,P36056,1,NO_SP,0
11881,P53289,1,NO_SP,2
11882,Q12242,1,NO_SP,4
11883,Q8N2Y8,1,NO_SP,0
11884,O74966,1,NO_SP,2
11885,B3H5A8,1,NO_SP,2
11886,P38255,1,NO_SP,3
11887,O42601,1,NO_SP,3
11888,B7FAS6,1,NO_SP,4
11889,Q9NSI8,1,NO_SP,0
11890,O59706,1,NO_SP,1
11891,O64538,1,NO_SP,0
11892,Q2L6W9,1,NO_SP,1
11893,F4I0K2,1,NO_SP,2
11894,Q96NL6,1,NO_SP,3
11895,Q12334,1,NO_SP,0
11896,Q93YN0,1,NO_SP,1
11897,B2GV06,1,NO_SP,2
11898,P46974,1,NO_SP,3
11899,Q92737,1,NO_SP,0
11900,Q18409,1,NO_SP,0
11901,Q6VTH5,1,NO_SP,1
11902,O74956,1,NO_SP,3
11903,Q05543,1,NO_SP,0
11904,P82913,1,NO_SP,1
11905,Q9UUB0,1,NO_SP,4
11906,P82917,1,NO_SP,0
11907,Q96EL2,1,NO_SP,1
11908,Q9BQC6,1,NO_SP,3
11909,Q9W261,1,NO_SP,2
11910,Q08963,1,NO_SP,3
11911,Q03347,1,NO_SP,0
11912,Q9NUL5,1,NO_SP,1
11913,Q10163,1,NO_SP,2
11914,A8HNV0,1,NO_SP,3
11915,Q6UBQ3,1,NO_SP,1
11916,Q9Y7L8,1,NO_SP,4
11917,Q9P546,1,NO_SP,4
11918,P33759,1,NO_SP,3
11919,Q03799,1,NO_SP,3
11920,P82933,1,NO_SP,0
11921,Q6B860,1,NO_SP,0
11922,Q2NL27,1,NO_SP,0
11923,O59677,1,NO_SP,1
11924,Q924D0,1,NO_SP,2
11925,Q9Y3I0,1,NO_SP,4
11926,G5EBY0,1,NO_SP,1
11927,Q9VH07,1,NO_SP,2
11928,O59734,1,NO_SP,1
11929,P53969,1,NO_SP,3
11930,P53236,1,NO_SP,0
11931,Q75HY5,1,NO_SP,4
11932,P14678,1,NO_SP,2
11933,Q23121,1,NO_SP,0
11934,P38983,1,NO_SP,4
11935,P32902,1,NO_SP,0
11936,Q03201,1,NO_SP,1
11937,O14182,1,NO_SP,2
11938,Q8WTC1,1,NO_SP,3
11939,P82919,1,NO_SP,4
11940,Q9Y676,1,NO_SP,4
11941,Q8WZK1,1,NO_SP,0
11942,Q2M2T7,1,NO_SP,1
11943,P82663,1,NO_SP,1
11944,O14464,1,NO_SP,0
11945,O94667,1,NO_SP,1
11946,P17558,1,NO_SP,2
11947,Q12378,1,NO_SP,4
11948,O17607,1,NO_SP,2
11949,Q8RWN5,1,NO_SP,1
11950,Q8N1F8,1,NO_SP,0
11951,Q23120,1,NO_SP,0
11952,Q27YU7,1,NO_SP,1
11953,Q01657,1,NO_SP,2
11954,P38979,1,NO_SP,4
11955,Q9Y399,1,NO_SP,4
11956,P82675,1,NO_SP,4
11957,O13744,1,NO_SP,0
11958,P38120,1,NO_SP,1
11959,O15235,1,NO_SP,4
11960,P12686,1,NO_SP,3
11961,Q9Y3D5,1,NO_SP,0
11962,P53733,1,NO_SP,4
11963,P22814,1,NO_SP,0
11964,Q6R0G4,1,NO_SP,4
11965,Q02614,1,NO_SP,1
11966,Q9UBE0,1,NO_SP,0
11967,Q03615,1,NO_SP,2
11968,P38990,1,NO_SP,3
11969,Q9NHD5,1,NO_SP,4
11970,P40847,1,NO_SP,4
11971,Q9P7L8,1,NO_SP,0
11972,Q86DA5,1,NO_SP,2
11973,Q6UVJ0,1,NO_SP,3
11974,Q8W2B8,1,NO_SP,4
11975,Q9UPW6,1,NO_SP,1
11976,P47150,1,NO_SP,2
11977,Q9Y7Y5,1,NO_SP,4
11978,P82664,1,NO_SP,3
11979,Q9CA19,1,NO_SP,1
11980,O60783,1,NO_SP,0
11981,O94690,1,NO_SP,2
11982,O74968,1,NO_SP,4
11983,Q8H1S6,1,NO_SP,4
11984,P40380,1,NO_SP,1
11985,Q9LTJ6,1,NO_SP,2
11986,Q9SJX7,1,NO_SP,3
11987,Q5I7G2,1,NO_SP,1
11988,Q9LIN3,1,NO_SP,1
11989,P33764,1,NO_SP,3
11990,Q9UHR5,1,NO_SP,1
11991,P43612,1,NO_SP,3
11992,Q9USI4,1,NO_SP,4
11993,F4IRR2,1,NO_SP,0
11994,Q20733,1,NO_SP,1
11995,Q1RNF8,1,NO_SP,3
11996,P14693,1,NO_SP,4
11997,Q08985,1,NO_SP,2
11998,Q7XQP4,1,NO_SP,3
11999,P34218,1,NO_SP,0
12000,Q92791,1,NO_SP,1
12001,Q19555,1,NO_SP,2
12002,P0DPB3,1,NO_SP,4
12003,Q9M0M5,1,NO_SP,0
12004,Q9FHZ1,1,NO_SP,1
12005,Q9CAN3,1,NO_SP,2
12006,Q9FL03,1,NO_SP,3
12007,P62081,1,NO_SP,0
12008,P0CX39,1,NO_SP,4
12009,O13516,1,NO_SP,1
12010,Q6IMB1,1,NO_SP,0
12011,O13601,1,NO_SP,0
12012,Q10021,1,NO_SP,0
12013,P39940,1,NO_SP,2
12014,Q9Y815,1,NO_SP,1
12015,P82923,1,NO_SP,4
12016,P10663,1,NO_SP,2
12017,Q3T040,1,NO_SP,4
12018,P53330,1,NO_SP,0
12019,P82916,1,NO_SP,3
12020,Q9NVS2,1,NO_SP,4
12021,P38175,1,NO_SP,2
12022,O42911,1,NO_SP,3
12023,Q9Y2Q9,1,NO_SP,4
12024,Q92665,1,NO_SP,4
12025,O60096,1,NO_SP,0
12026,Q4W4Z2,1,NO_SP,1
12027,Q8WWV3,1,NO_SP,2
12028,P53850,1,NO_SP,2
12029,Q12108,1,NO_SP,3
12030,Q99LF4,1,NO_SP,4
12031,Q9USX8,1,NO_SP,3
12032,O22922,1,NO_SP,4
12033,P62241,1,NO_SP,4
12034,O59675,1,NO_SP,1
12035,P05755,1,NO_SP,1
12036,O74964,1,NO_SP,0
12037,Q06639,1,NO_SP,2
12038,P32832,1,NO_SP,1
12039,P40063,1,NO_SP,2
12040,Q03246,1,NO_SP,4
12041,P82920,1,NO_SP,2
12042,P82650,1,NO_SP,0
12043,Q3SZ86,1,NO_SP,3
12044,P47141,1,NO_SP,0
12045,P82922,1,NO_SP,1
12046,Q9NP92,1,NO_SP,3
12047,P82930,1,NO_SP,0
12048,Q02950,1,NO_SP,1
12049,Q12751,1,NO_SP,2
12050,Q86VV8,1,NO_SP,3
12051,Q05900,1,NO_SP,1
12052,Q07458,1,NO_SP,0
12053,Q9HCY8,1,NO_SP,1
12054,Q3KQ35,1,NO_SP,3
12055,Q96BU1,1,NO_SP,2
12056,O13900,1,NO_SP,3
12057,A6H687,1,NO_SP,4
12058,Q9H4B6,1,NO_SP,1
12059,B8XA41,1,NO_SP,2
12060,O17581,1,NO_SP,3
12061,Q9M394,1,NO_SP,4
12062,Q7XJM8,1,NO_SP,0
12063,Q03323,1,NO_SP,1
12064,Q0QF01,1,NO_SP,2
12065,Q39821,1,NO_SP,1
12066,P38804,1,NO_SP,3
12067,Q9IAY5,1,NO_SP,4
12068,P53172,1,NO_SP,4
12069,P40505,1,NO_SP,0
12070,Q96T21,1,NO_SP,4
12071,O94590,1,NO_SP,0
12072,O94598,1,NO_SP,1
12073,G5ECQ3,1,NO_SP,2
12074,Q15019,1,NO_SP,3
12075,P28661,1,NO_SP,3
12076,Q14141,1,NO_SP,3
12077,Q06168,1,NO_SP,4
12078,A8K8P3,1,NO_SP,0
12079,Q12314,1,NO_SP,1
12080,P0C606,1,NO_SP,2
12081,Q9HBY8,1,NO_SP,3
12082,P40963,1,NO_SP,0
12083,Q9Z335,1,NO_SP,1
12084,A8JUV0,1,NO_SP,2
12085,O48791,1,NO_SP,3
12086,Q99590,1,NO_SP,0
12087,O13816,1,NO_SP,1
12088,O75880,1,NO_SP,2
12089,Q9BYC2,1,NO_SP,2
12090,Q10440,1,NO_SP,3
12091,Q9H7L9,1,NO_SP,4
12092,Q8S3U9,1,NO_SP,0
12093,O94407,1,NO_SP,3
12094,P16658,1,NO_SP,4
12095,P39707,1,NO_SP,0
12096,Q9EP97,1,NO_SP,1
12097,Q9GZR1,1,NO_SP,2
12098,Q8IYM1,1,NO_SP,3
12099,Q5LJZ2,1,NO_SP,3
12100,O94256,1,NO_SP,4
12101,Q53H47,1,NO_SP,0
12102,Q15393,1,NO_SP,0
12103,Q5K651,1,NO_SP,1
12104,P34402,1,NO_SP,2
12105,Q7ZVT3,1,NO_SP,3
12106,Q42538,1,NO_SP,4
12107,Q9SA49,1,NO_SP,0
12108,Q9FMG4,1,NO_SP,1
12109,Q9XE58,1,NO_SP,0
12110,Q9SCR0,1,NO_SP,3
12111,Q9JLI6,1,NO_SP,1
12112,Q8T3G2,1,NO_SP,2
12113,Q2QYF3,1,NO_SP,4
12114,Q9NVU7,1,NO_SP,0
12115,O74861,1,NO_SP,1
12116,Q9SX77,1,NO_SP,1
12117,Q9NX18,1,NO_SP,2
12118,Q9P7K6,1,NO_SP,3
12119,Q63918,1,NO_SP,0
12120,Q9H4L4,1,NO_SP,4
12121,P38890,1,NO_SP,1
12122,O13652,1,NO_SP,4
12123,Q86XK3,1,NO_SP,0
12124,O13971,1,NO_SP,1
12125,Q9USW9,1,NO_SP,4
12126,Q8GXF8,1,NO_SP,0
12127,O94644,1,NO_SP,1
12128,Q9UUI6,1,NO_SP,4
12129,Q9LTQ0,1,NO_SP,0
12130,Q03369,1,NO_SP,1
12131,Q9GZH2,1,NO_SP,2
12132,Q12330,1,NO_SP,1
12133,Q9NZJ4,1,NO_SP,4
12134,Q99314,1,NO_SP,3
12135,B7F8P5,1,NO_SP,4
12136,Q9YHT2,1,NO_SP,1
12137,P38345,1,NO_SP,2
12138,O14179,1,NO_SP,4
12139,Q9M2E2,1,NO_SP,3
12140,Q10137,1,NO_SP,0
12141,O14085,1,NO_SP,1
12142,O82265,1,NO_SP,2
12143,Q8GXD9,1,NO_SP,3
12144,Q9LPW3,1,NO_SP,4
12145,Q9BWW7,1,NO_SP,1
12146,Q9S9W2,1,NO_SP,2
12147,P38314,1,NO_SP,2
12148,O74846,1,NO_SP,3
12149,Q9P0U3,1,NO_SP,4
12150,Q96HI0,1,NO_SP,1
12151,Q8C1B7,1,NO_SP,3
12152,Q8T2I8,1,NO_SP,4
12153,Q16181,1,NO_SP,3
12154,Q9WVC0,1,NO_SP,3
12155,Q9UHD8,1,NO_SP,2
12156,O04130,1,NO_SP,2
12157,P31949,1,NO_SP,3
12158,Q96FQ6,1,NO_SP,4
12159,Q9UUI3,1,NO_SP,0
12160,F4IUY8,1,NO_SP,1
12161,P43589,1,NO_SP,4
12162,O74517,1,NO_SP,0
12163,P23526,1,NO_SP,3
12164,Q6AXV4,1,NO_SP,3
12165,P38429,1,NO_SP,1
12166,Q86UD0,1,NO_SP,2
12167,Q9BW04,1,NO_SP,3
12168,I3L5V6,1,NO_SP,4
12169,Q04003,1,NO_SP,0
12170,Q9ZUZ3,1,NO_SP,1
12171,Q8IYX7,1,NO_SP,2
12172,Q9VWF2,1,NO_SP,3
12173,Q08873,1,NO_SP,0
12174,O74452,1,NO_SP,1
12175,P34706,1,NO_SP,2
12176,Q80UF4,1,NO_SP,3
12177,Q04401,1,NO_SP,4
12178,Q59UY7,1,NO_SP,0
12179,Q9BVL4,1,NO_SP,1
12180,Q02825,1,NO_SP,2
12181,Q9HC62,1,NO_SP,2
12182,Q09353,1,NO_SP,3
12183,Q9P0V9,1,NO_SP,3
12184,Q92552,1,NO_SP,1
12185,P82925,1,NO_SP,4
12186,P19955,1,NO_SP,4
12187,Q9JIK9,1,NO_SP,0
12188,O42977,1,NO_SP,1
12189,Q42404,1,NO_SP,2
12190,Q62376,1,NO_SP,3
12191,Q7L099,1,NO_SP,4
12192,F4JY37,1,NO_SP,0
12193,Q13761,1,NO_SP,0
12194,Q03940,1,NO_SP,2
12195,Q9USZ3,1,NO_SP,1
12196,P62308,1,NO_SP,2
12197,Q9Y3V2,1,NO_SP,1
12198,P19793,1,NO_SP,2
12199,Q8CCI5,1,NO_SP,3
12200,O74889,1,NO_SP,4
12201,P89114,1,NO_SP,0
12202,Q9Y3Z3,1,NO_SP,2
12203,Q15020,1,NO_SP,4
12204,Q80UK7,1,NO_SP,3
12205,P39735,1,NO_SP,0
12206,Q13228,1,NO_SP,1
12207,Q6DID3,1,NO_SP,2
12208,Q12158,1,NO_SP,2
12209,P40541,1,NO_SP,4
12210,Q9Y6X3,1,NO_SP,0
12211,P53313,1,NO_SP,0
12212,A2AIW0,1,NO_SP,1
12213,Q8LBZ7,1,NO_SP,2
12214,Q3E785,1,NO_SP,3
12215,Q8T5C6,1,NO_SP,1
12216,P04271,1,NO_SP,3
12217,Q9VWQ2,1,NO_SP,0
12218,F4JAU2,1,NO_SP,1
12219,P46674,1,NO_SP,3
12220,Q7TPM5,1,NO_SP,0
12221,Q64380,1,NO_SP,1
12222,Q42588,1,NO_SP,2
12223,P40090,1,NO_SP,3
12224,Q9SNB8,1,NO_SP,0
12225,Q9ZPX5,1,NO_SP,1
12226,Q9YHT1,1,NO_SP,2
12227,Q8LB02,1,NO_SP,2
12228,Q08230,1,NO_SP,2
12229,Q9SX85,1,NO_SP,2
12230,Q9HGN8,1,NO_SP,3
12231,Q03088,1,NO_SP,4
12232,P40688,1,NO_SP,1
12233,F4JJT9,1,NO_SP,2
12234,Q02875,1,NO_SP,3
12235,Q9UTB2,1,NO_SP,4
12236,H6TFZ4,1,NO_SP,0
12237,O61122,1,NO_SP,2
12238,P31376,1,NO_SP,1
12239,P38326,1,NO_SP,2
12240,Q84JG2,1,NO_SP,4
12241,Q6A028,1,NO_SP,0
12242,Q05471,1,NO_SP,1
12243,P53937,1,NO_SP,2
12244,Q5JTZ9,1,NO_SP,3
12245,Q9FFC7,1,NO_SP,4
12246,Q70IV5,1,NO_SP,0
12247,O48593,1,NO_SP,1
12248,D4A702,1,NO_SP,1
12249,Q8CC35,1,NO_SP,2
12250,Q05344,1,NO_SP,2
12251,Q7Z992,1,NO_SP,3
12252,P42232,1,NO_SP,0
12253,P42225,1,NO_SP,0
12254,Q9P7B0,1,NO_SP,4
12255,Q15468,1,NO_SP,1
12256,Q9S713,1,NO_SP,3
12257,P36011,1,NO_SP,4
12258,O00186,1,NO_SP,3
12259,O22558,1,NO_SP,1
12260,Q6DQL1,1,NO_SP,0
12261,Q9S850,1,NO_SP,1
12262,Q05515,1,NO_SP,2
12263,Q9FVC1,1,NO_SP,4
12264,O82266,1,NO_SP,3
12265,Q9UUM2,1,NO_SP,1
12266,Q6PI48,1,NO_SP,4
12267,Q99PK0,1,NO_SP,0
12268,O95926,1,NO_SP,1
12269,O94445,1,NO_SP,2
12270,Q8L960,1,NO_SP,4
12271,Q8VZL6,1,NO_SP,0
12272,P53201,1,NO_SP,2
12273,P09547,1,NO_SP,3
12274,O74407,1,NO_SP,4
12275,O94242,1,NO_SP,0
12276,P53277,1,NO_SP,1
12277,Q9XEA0,1,NO_SP,2
12278,O14000,1,NO_SP,3
12279,O74765,1,NO_SP,4
12280,Q9Y7Y8,1,NO_SP,1
12281,O74781,1,NO_SP,2
12282,Q9P371,1,NO_SP,3
12283,B2RQL2,1,NO_SP,0
12284,P11101,1,NO_SP,1
12285,Q9D2F5,1,NO_SP,2
12286,Q9C0K7,1,NO_SP,3
12287,Q9ULQ0,1,NO_SP,4
12288,B6H2G9,1,NO_SP,0
12289,Q8RWL6,1,NO_SP,1
12290,Q9V877,1,NO_SP,1
12291,Q9UMX1,1,NO_SP,1
12292,Q9FLP6,1,NO_SP,2
12293,Q9Z172,1,NO_SP,2
12294,P55853,1,NO_SP,2
12295,Q21166,1,NO_SP,3
12296,Q9SMX1,1,NO_SP,4
12297,Q80U70,1,NO_SP,0
12298,Q90WN7,1,NO_SP,1
12299,Q505B8,1,NO_SP,2
12300,F4IPY2,1,NO_SP,3
12301,Q505J8,1,NO_SP,4
12302,O82413,1,NO_SP,0
12303,Q10210,1,NO_SP,2
12304,Q9FHW2,1,NO_SP,3
12305,P39706,1,NO_SP,0
12306,O14350,1,NO_SP,1
12307,Q8K3D3,1,NO_SP,2
12308,Q5T4T6,1,NO_SP,1
12309,Q9CUU3,1,NO_SP,3
12310,Q63520,1,NO_SP,0
12311,Q9HDX9,1,NO_SP,1
12312,Q06817,1,NO_SP,2
12313,O55207,1,NO_SP,1
12314,Q96I59,1,NO_SP,3
12315,Q91YE8,1,NO_SP,1
12316,P39965,1,NO_SP,4
12317,P63047,1,NO_SP,0
12318,Q9NAD6,1,NO_SP,4
12319,P42224,1,NO_SP,0
12320,P40763,1,NO_SP,0
12321,P32597,1,NO_SP,3
12322,Q60864,1,NO_SP,3
12323,Q91604,1,NO_SP,3
12324,Q69ZM6,1,NO_SP,1
12325,Q24JL3,1,NO_SP,4
12326,O42874,1,NO_SP,0
12327,A0A0K0QSV4,1,NO_SP,1
12328,Q1K6U0,1,NO_SP,2
12329,O13792,1,NO_SP,4
12330,Q84LB6,1,NO_SP,1
12331,P46582,1,NO_SP,3
12332,P32580,1,NO_SP,4
12333,Q9C5P4,1,NO_SP,0
12334,F4K410,1,NO_SP,1
12335,P43554,1,NO_SP,2
12336,Q08553,1,NO_SP,4
12337,Q9FEA2,1,NO_SP,0
12338,Q9SAK4,1,NO_SP,1
12339,Q9NQ55,1,NO_SP,2
12340,Q07084,1,NO_SP,3
12341,O14470,1,NO_SP,4
12342,Q9P7S3,1,NO_SP,0
12343,Q9P7Y0,1,NO_SP,1
12344,Q05153,1,NO_SP,2
12345,Q9LEF5,1,NO_SP,2
12346,O94768,1,NO_SP,4
12347,O16259,1,NO_SP,3
12348,Q8N2I9,1,NO_SP,0
12349,P0DKL0,1,NO_SP,1
12350,Q9C8N5,1,NO_SP,4
12351,Q9FKW8,1,NO_SP,0
12352,Q7XNX6,1,NO_SP,0
12353,Q9P7J1,1,NO_SP,1
12354,Q5A8K2,1,NO_SP,2
12355,Q62209,1,NO_SP,4
12356,O70608,1,NO_SP,3
12357,P70281,1,NO_SP,0
12358,O13775,1,NO_SP,1
12359,Q9D198,1,NO_SP,1
12360,Q10179,1,NO_SP,2
12361,O13651,1,NO_SP,2
12362,Q9USL3,1,NO_SP,3
12363,Q9LJE2,1,NO_SP,1
12364,Q8MSU4,1,NO_SP,3
12365,Q9US47,1,NO_SP,0
12366,Q12153,1,NO_SP,1
12367,Q922B9,1,NO_SP,2
12368,P47821,1,NO_SP,1
12369,P50526,1,NO_SP,2
12370,Q6Z2T8,1,NO_SP,3
12371,D4AE59,1,NO_SP,3
12372,Q8WXE9,1,NO_SP,4
12373,Q39129,1,NO_SP,0
12374,P32579,1,NO_SP,0
12375,Q8GTQ9,1,NO_SP,0
12376,O13750,1,NO_SP,2
12377,P53312,1,NO_SP,1
12378,Q9HAC7,1,NO_SP,1
12379,Q06707,1,NO_SP,2
12380,P36104,1,NO_SP,4
12381,P08153,1,NO_SP,0
12382,Q9VIV2,1,NO_SP,3
12383,Q9UH65,1,NO_SP,0
12384,P53873,1,NO_SP,1
12385,Q8L785,1,NO_SP,2
12386,Q9Y657,1,NO_SP,0
12387,Q52KF3,1,NO_SP,3
12388,Q9U1K1,1,NO_SP,4
12389,Q9M2Q6,1,NO_SP,0
12390,Q7XPY1,1,NO_SP,1
12391,O95149,1,NO_SP,2
12392,Q9NS25,1,NO_SP,2
12393,C6Y4C9,1,NO_SP,3
12394,Q02521,1,NO_SP,0
12395,P32573,1,NO_SP,2
12396,Q653T6,1,NO_SP,1
12397,Q9NUQ6,1,NO_SP,2
12398,O82491,1,NO_SP,2
12399,O13472,1,NO_SP,2
12400,O00267,1,NO_SP,3
12401,Q62261,1,NO_SP,0
12402,O48917,1,NO_SP,4
12403,Q8GWZ6,1,NO_SP,0
12404,Q05738,1,NO_SP,1
12405,Q8R0L1,1,NO_SP,3
12406,P25379,1,NO_SP,1
12407,P28159,1,NO_SP,2
12408,Q12104,1,NO_SP,3
12409,Q9D495,1,NO_SP,4
12410,B5KM66,1,NO_SP,1
12411,Q60547,1,NO_SP,0
12412,O43001,1,NO_SP,4
12413,P54136,1,NO_SP,2
12414,Q06836,1,NO_SP,3
12415,Q9HCH5,1,NO_SP,4
12416,F4IFC5,1,NO_SP,0
12417,P48527,1,NO_SP,1
12418,Q9Y5J6,1,NO_SP,0
12419,P32774,1,NO_SP,2
12420,Q03761,1,NO_SP,3
12421,Q9Y6J9,1,NO_SP,4
12422,Q7Z7C8,1,NO_SP,0
12423,Q05027,1,NO_SP,3
12424,P53230,1,NO_SP,1
12425,Q9UK61,1,NO_SP,2
12426,P10636,1,NO_SP,3
12427,Q99426,1,NO_SP,4
12428,Q8BYJ6,1,NO_SP,0
12429,Q8L5R3,1,NO_SP,1
12430,Q12788,1,NO_SP,2
12431,Q6SJ95,1,NO_SP,3
12432,P20226,1,NO_SP,1
12433,Q04048,1,NO_SP,4
12434,Q8RXK8,1,NO_SP,0
12435,Q9UUF2,1,NO_SP,1
12436,Q9M2T9,1,NO_SP,2
12437,Q7ZYV9,1,NO_SP,3
12438,O23247,1,NO_SP,4
12439,P93736,1,NO_SP,0
12440,Q9YHE8,1,NO_SP,4
12441,P0CE95,1,NO_SP,1
12442,Q197W8,1,NO_SP,2
12443,Q8T0D4,1,NO_SP,3
12444,Q9D9D3,1,NO_SP,0
12445,Q3MII6,1,NO_SP,1
12446,O23627,1,NO_SP,3
12447,O74858,1,NO_SP,0
12448,Q9FYR6,1,NO_SP,1
12449,O75005,1,NO_SP,2
12450,O42875,1,NO_SP,3
12451,P13984,1,NO_SP,0
12452,Q9ULZ0,1,NO_SP,1
12453,Q99K90,1,NO_SP,2
12454,Q9Y6A5,1,NO_SP,1
12455,Q9P7N4,1,NO_SP,3
12456,O60171,1,NO_SP,4
12457,P11747,1,NO_SP,2
12458,Q5VWG9,1,NO_SP,3
12459,O74462,1,NO_SP,4
12460,Q16594,1,NO_SP,4
12461,Q7L7X3,1,NO_SP,0
12462,Q9H2K8,1,NO_SP,0
12463,P47897,1,NO_SP,2
12464,O04630,1,NO_SP,3
12465,Q9NZ50,1,NO_SP,4
12466,F4KE63,1,NO_SP,2
12467,O14160,1,NO_SP,3
12468,P54577,1,NO_SP,2
12469,O74890,1,NO_SP,3
12470,Q9P3W1,1,NO_SP,4
12471,Q0KHQ5,1,NO_SP,0
12472,Q8TGM6,1,NO_SP,0
12473,Q4KMP7,1,NO_SP,2
12474,Q3ZCM7,1,NO_SP,2
12475,P38557,1,NO_SP,2
12476,Q19691,1,NO_SP,3
12477,Q9BQ70,1,NO_SP,4
12478,Q9BT92,1,NO_SP,0
